"PVWatts Hourly PV Performance Data"
"Requested Location","India"
"Solar Resource Data Location","NSRDB Lat/Lng: 28.65, 77.25"
"Latitude (degrees)", 28.65
"Longitude (degrees)", 77.25
"Elevation (m)","0"
"DC System Size (kW)","1"
"Module Type","Standard"
"Array Type","Fixed (open rack)"
"Array Tilt (deg)","20"
"Array Azimuth (deg)","180"
"System Losses (%)","14.08"
"DC to AC Size Ratio","1.2"
"Inverter Efficiency (%)","96"
"Ground Coverage Ratio","NA"
"Albedo","From weather file"
"Bifacial","No (0)"
"Monthly Irradiance Loss (%)",""
"","Jan","0"
"","Feb","0"
"","Mar","0"
"","Apr","0"
"","May","0"
"","June","0"
"","July","0"
"","Aug","0"
"","Sept","0"
"","Oct","0"
"","Nov","0"
"","Dec","0"

"Month","Day","Hour","Beam Irradiance (W/m2)","Diffuse Irradiance (W/m2)","Ambient Temperature (C)","Wind Speed (m/s)","Albedo","Plane of Array Irradiance (W/m2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"1","7","22","0","0","12.727","1","0.2","0","12.727","0","0"
"1","7","23","0","0","12.106","1","0.2","0","12.106","0","0"
"1","8","0","0","0","11.523","1","0.2","0","11.523","0","0"
"1","8","1","0","0","10.979","1","0.2","0","10.979","0","0"
"1","8","2","0","0","10.423","1","0.2","0","10.423","0","0"
"1","8","3","0","0","9.883","1","0.2","0","9.883","0","0"
"1","8","4","0","0","9.38","1","0.2","0","9.38","0","0"
"1","8","5","0","0","8.928","1","0.2","0","8.928","0","0"
"1","8","6","0","0","8.588","1","0.2","0","0","0","0"
"1","8","7","0","8","11.021","1","0.2","7.415","11.245","5.517","1.358"
"1","8","8","249","109","15.13","1","0.2","249.291","22.776","214.95","203.37"
"1","8","9","468","163","19.045","0","0.2","507.323","39.864","413.872","395.243"
"1","8","10","579","193","23.533","0","0.2","685.452","51.614","530.637","507.871"
"1","8","11","637","209","25.426","0","0.2","788.422","57.697","592.669","567.704"
"1","8","12","654","213","26.295","0","0.2","805.759","59.276","601.587","576.307"
"1","8","13","634","208","26.343","0","0.2","740.986","56.703","561.577","537.714"
"1","8","14","572","191","25.624","0","0.2","601.219","50.301","470.992","450.339"
"1","8","15","434","169","23.901","0","0.2","406.858","40.604","330.077","314.417"
"1","8","16","163","106","19.896","0","0.2","189.026","27.474","145.149","136.043"
"1","8","17","0","1","17.455","1","0.2","0.951","17.48","0","0"
"1","8","18","0","0","16.52","1","0.2","0","16.52","0","0"
"1","8","19","0","0","15.684","1","0.2","0","15.684","0","0"
"1","8","20","0","0","14.91","1","0.2","0","14.91","0","0"
"1","8","21","0","0","14.163","1","0.2","0","14.163","0","0"
"1","8","22","0","0","13.434","1","0.2","0","13.434","0","0"
"1","8","23","0","0","12.746","1","0.2","0","12.746","0","0"
"1","9","0","0","0","12.115","1","0.2","0","12.115","0","0"
"1","9","1","0","0","11.482","1","0.2","0","11.482","0","0"
"1","9","2","0","0","10.838","1","0.2","0","10.838","0","0"
"1","9","3","0","0","10.254","1","0.2","0","10.254","0","0"
"1","9","4","0","0","9.738","1","0.2","0","9.738","0","0"
"1","9","5","0","0","9.275","1","0.2","0","9.275","0","0"
"1","9","6","0","0","8.928","0","0.2","0","0","0","0"
"1","9","7","0","8","11.382","0","0.2","7.415","11.683","5.505","1.347"
"1","9","8","249","109","15.353","1","0.2","249.099","22.993","214.581","203.014"
"1","9","9","446","166","18.936","1","0.2","495.603","34.122","413.441","394.827"
"1","9","10","542","202","23.63","1","0.2","666.046","44.002","531.845","509.036"
"1","9","11","619","214","25.564","1","0.2","779.058","49.374","606.631","581.172"
"1","9","12","655","213","26.277","1","0.2","807.492","50.958","624.78","598.678"
"1","9","13","635","209","26.203","1","0.2","743.945","48.964","582.662","558.052"
"1","9","14","574","192","25.436","1","0.2","604.752","43.971","486.437","465.237"
"1","9","15","436","170","23.722","1","0.2","409.714","36.284","338.522","322.563"
"1","9","16","215","104","19.669","1","0.2","195.078","25.502","150.506","141.21"
"1","9","17","0","1","17.07","1","0.2","0.951","17.095","0","0"
"1","9","18","0","0","16.079","1","0.2","0","16.079","0","0"
"1","9","19","0","0","15.207","1","0.2","0","15.207","0","0"
"1","9","20","0","0","14.272","1","0.2","0","14.272","0","0"
"1","9","21","0","0","13.319","1","0.2","0","13.319","0","0"
"1","9","22","0","0","12.42","1","0.2","0","12.42","0","0"
"1","9","23","0","0","11.598","2","0.2","0","11.598","0","0"
"1","10","0","0","0","10.939","2","0.2","0","10.939","0","0"
"1","10","1","0","0","10.154","2","0.2","0","10.154","0","0"
"1","10","2","0","0","9.43","2","0.2","0","9.43","0","0"
"1","10","3","0","0","8.985","1","0.2","0","8.985","0","0"
"1","10","4","0","0","8.884","1","0.2","0","8.884","0","0"
"1","10","5","0","0","8.875","1","0.2","0","8.875","0","0"
"1","10","6","0","0","8.579","1","0.2","0","0","0","0"
"1","10","7","0","6","10.823","1","0.2","5.56","10.991","4.085","0"
"1","10","8","116","116","14.435","1","0.2","182.835","20.036","157.062","147.533"
"1","10","9","20","159","18.337","1","0.2","167.194","23.44","139.328","130.427"
"1","10","10","211","314","22.543","1","0.2","508.157","38.05","411.096","392.566"
"1","10","11","39","223","24.643","2","0.2","259.256","30.937","210.449","199.028"
"1","10","12","263","338","25.592","2","0.2","590.695","39.96","473.885","453.13"
"1","10","13","517","255","25.656","2","0.2","700.396","42.736","561.409","537.552"
"1","10","14","568","198","25.146","2","0.2","608.182","40.013","496.991","475.417"
"1","10","15","439","170","23.731","2","0.2","411.919","33.806","343.948","327.797"
"1","10","16","178","110","19.897","2","0.2","197.554","24.622","154.489","145.051"
"1","10","17","0","1","16.964","2","0.2","0.951","16.983","0","0"
"1","10","18","0","0","15.956","2","0.2","0","15.956","0","0"
"1","10","19","0","0","15.09","2","0.2","0","15.09","0","0"
"1","10","20","0","0","14.174","2","0.2","0","14.174","0","0"
"1","10","21","0","0","13.248","2","0.2","0","13.248","0","0"
"1","10","22","0","0","12.364","3","0.2","0","12.364","0","0"
"1","10","23","0","0","11.559","3","0.2","0","11.559","0","0"
"1","11","0","0","0","10.854","3","0.2","0","10.854","0","0"
"1","11","1","0","0","10.2","3","0.2","0","10.2","0","0"
"1","11","2","0","0","9.653","3","0.2","0","9.653","0","0"
"1","11","3","0","0","9.177","3","0.2","0","9.177","0","0"
"1","11","4","0","0","8.749","3","0.2","0","8.749","0","0"
"1","11","5","0","0","8.413","3","0.2","0","8.413","0","0"
"1","11","6","0","0","8.253","3","0.2","0","0","0","0"
"1","11","7","22","11","10.523","3","0.2","17.72","10.875","13.27","8.836"
"1","11","8","250","109","13.947","3","0.2","249.258","19.018","218.056","206.366"
"1","11","9","469","164","18.39","3","0.2","508.913","28.735","433.876","414.538"
"1","11","10","580","194","22.639","3","0.2","688.078","36.601","566.388","542.355"
"1","11","11","640","209","24.748","3","0.2","792.784","40.821","639.377","612.758"
"1","11","12","648","217","25.908","3","0.2","807.707","42.283","647.463","620.557"
"1","11","13","626","213","26.21","3","0.2","743.36","41.295","600.55","575.307"
"1","11","14","578","194","25.807","4","0.2","611.874","36.455","507.246","485.309"
"1","11","15","441","171","24.607","4","0.2","414.792","31.83","349.267","332.928"
"1","11","16","186","111","21.685","3","0.2","200.329","25.672","156.374","146.869"
"1","11","17","0","2","18.863","4","0.2","1.903","18.891","0.797","0"
"1","11","18","0","0","17.83","4","0.2","0","17.83","0","0"
"1","11","19","0","0","16.949","4","0.2","0","16.949","0","0"
"1","11","20","0","0","16.137","4","0.2","0","16.137","0","0"
"1","11","21","0","0","15.32","4","0.2","0","15.32","0","0"
"1","11","22","0","0","14.565","4","0.2","0","14.565","0","0"
"1","11","23","0","0","13.952","4","0.2","0","13.952","0","0"
"1","12","0","0","0","13.431","4","0.2","0","13.431","0","0"
"1","12","1","0","0","12.998","4","0.2","0","12.998","0","0"
"1","12","2","0","0","12.47","4","0.2","0","12.47","0","0"
"1","12","3","0","0","11.952","4","0.2","0","11.952","0","0"
"1","12","4","0","0","11.418","4","0.2","0","11.418","0","0"
"1","12","5","0","0","10.919","4","0.2","0","10.919","0","0"
"1","12","6","0","0","10.481","4","0.2","0","0","0","0"
"1","12","7","0","8","11.916","3","0.2","7.415","12.065","5.497","1.338"
"1","12","8","251","110","15.231","3","0.2","250.743","20.332","218.261","206.563"
"1","12","9","474","160","19.776","3","0.2","507.958","30.102","430.82","411.591"
"1","12","10","580","194","23.465","3","0.2","688.393","37.433","564.721","540.747"
"1","12","11","633","211","25.69","3","0.2","789.63","41.699","634.449","608.005"
"1","12","12","649","217","26.961","3","0.2","809.519","43.372","645.956","619.104"
"1","12","13","630","211","27.368","3","0.2","745.526","42.497","599.322","574.122"
"1","12","14","574","193","27.063","3","0.2","609.313","39.45","498.989","477.345"
"1","12","15","467","159","25.924","3","0.2","417.205","34.414","348.105","331.807"
"1","12","16","243","108","22.79","2","0.2","207.575","27.751","160.091","150.455"
"1","12","17","0","2","19.957","2","0.2","1.903","19.996","0.792","0"
"1","12","18","0","0","19.054","2","0.2","0","19.054","0","0"
"1","12","19","0","0","18.251","2","0.2","0","18.251","0","0"
"1","12","20","0","0","17.335","2","0.2","0","17.335","0","0"
"1","12","21","0","0","16.363","2","0.2","0","16.363","0","0"
"1","12","22","0","0","15.382","2","0.2","0","15.382","0","0"
"1","12","23","0","0","14.472","2","0.2","0","14.472","0","0"
"1","13","0","0","0","13.663","2","0.2","0","13.663","0","0"
"1","13","1","0","0","12.901","2","0.2","0","12.901","0","0"
"1","13","2","0","0","12.226","2","0.2","0","12.226","0","0"
"1","13","3","0","0","11.763","1","0.2","0","11.763","0","0"
"1","13","4","0","0","11.38","0","0.2","0","11.38","0","0"
"1","13","5","0","0","11.031","0","0.2","0","11.031","0","0"
"1","13","6","0","0","10.799","1","0.2","0","0","0","0"
"1","13","7","0","8","13.274","1","0.2","7.415","13.499","5.459","1.302"
"1","13","8","234","110","16.407","1","0.2","241.971","23.827","207.446","196.132"
"1","13","9","420","175","20.49","1","0.2","487.598","35.426","404.159","385.874"
"1","13","10","566","192","24.372","1","0.2","675.394","45.031","537.135","514.138"
"1","13","11","507","252","26.755","1","0.2","726.235","48.934","565.108","541.12"
"1","13","12","290","329","27.869","1","0.2","614.897","46.622","480.228","459.248"
"1","13","13","531","255","28.006","1","0.2","714.389","49.846","555.822","532.163"
"1","13","14","565","191","27.466","1","0.2","602.304","45.923","480.183","459.205"
"1","13","15","378","189","26.044","1","0.2","405.114","38.464","331.657","315.941"
"1","13","16","81","106","22.772","1","0.2","159.147","27.571","124.418","116.046"
"1","13","17","0","2","20.159","2","0.2","1.903","20.197","0.791","0"
"1","13","18","0","0","19.337","2","0.2","0","19.337","0","0"
"1","13","19","0","0","18.628","2","0.2","0","18.628","0","0"
"1","13","20","0","0","17.905","3","0.2","0","17.905","0","0"
"1","13","21","0","0","17.21","3","0.2","0","17.21","0","0"
"1","13","22","0","0","16.506","3","0.2","0","16.506","0","0"
"1","13","23","0","0","15.745","3","0.2","0","15.745","0","0"
"1","14","0","0","0","14.987","3","0.2","0","14.987","0","0"
"1","14","1","0","0","14.185","2","0.2","0","14.185","0","0"
"1","14","2","0","0","13.394","2","0.2","0","13.394","0","0"
"1","14","3","0","0","12.649","2","0.2","0","12.649","0","0"
"1","14","4","0","0","12.029","2","0.2","0","12.029","0","0"
"1","14","5","0","0","11.498","2","0.2","0","11.498","0","0"
"1","14","6","0","0","11.137","2","0.2","0","0","0","0"
"1","14","7","0","6","13.268","2","0.2","5.56","13.402","4.039","0"
"1","14","8","60","103","16.158","2","0.2","133.589","19.419","113.494","105.509"
"1","14","9","289","206","20.127","2","0.2","424.597","30.492","356.851","340.243"
"1","14","10","83","267","23.499","3","0.2","342.074","30.416","281.908","267.955"
"1","14","11","183","317","25.664","3","0.2","498.594","35.744","405.045","386.729"
"1","14","12","462","310","26.736","3","0.2","742.081","41.763","593.635","568.637"
"1","14","13","55","267","26.872","2","0.2","319.71","34.642","258.138","245.028"
"1","14","14","17","207","26.545","2","0.2","215.654","31.794","174.994","164.83"
"1","14","15","358","201","25.324","2","0.2","409.345","35.334","339.351","323.363"
"1","14","16","208","111","22.638","2","0.2","203.638","27.518","158.616","149.032"
"1","14","17","0","2","20.184","2","0.2","1.903","20.222","0.791","0"
"1","14","18","0","0","19.554","2","0.2","0","19.554","0","0"
"1","14","19","0","0","19.735","2","0.2","0","19.735","0","0"
"1","14","20","0","0","19.88","3","0.2","0","19.88","0","0"
"1","14","21","0","0","19.622","2","0.2","0","19.622","0","0"
"1","14","22","0","0","19.174","2","0.2","0","19.174","0","0"
"1","14","23","0","0","18.665","2","0.2","0","18.665","0","0"
"1","15","0","0","0","18.17","2","0.2","0","18.17","0","0"
"1","15","1","0","0","17.697","2","0.2","0","17.697","0","0"
"1","15","2","0","0","17.266","2","0.2","0","17.266","0","0"
"1","15","3","0","0","16.793","2","0.2","0","16.793","0","0"
"1","15","4","0","0","16.309","2","0.2","0","16.309","0","0"
"1","15","5","0","0","15.818","2","0.2","0","15.818","0","0"
"1","15","6","0","0","15.278","2","0.2","0","0","0","0"
"1","15","7","0","6","14.932","2","0.2","5.56","15.066","4.006","0"
"1","15","8","0","52","14.68","2","0.2","48.367","15.859","39.797","34.423"
"1","15","9","0","85","14.585","2","0.2","79.252","16.513","65.862","59.564"
"1","15","10","1","170","14.802","2","0.2","163.541","18.772","137.307","128.478"
"1","15","11","0","103","15.141","2","0.2","96.328","17.476","79.387","72.611"
"1","15","12","0","109","15.642","2","0.2","102.119","18.118","84.126","77.182"
"1","15","13","0","107","15.978","2","0.2","100.281","18.412","82.785","75.888"
"1","15","14","0","107","15.853","1","0.2","100.774","18.926","83.693","76.764"
"1","15","15","0","67","15.515","1","0.2","62.453","17.424","51.599","45.807"
"1","15","16","0","32","14.961","1","0.2","29.751","15.862","23.204","18.418"
"1","15","17","0","3","14.464","1","0.2","2.854","14.537","1.254","0"
"1","15","18","0","0","14.104","1","0.2","0","14.104","0","0"
"1","15","19","0","0","13.73","1","0.2","0","13.73","0","0"
"1","15","20","0","0","13.4","2","0.2","0","13.4","0","0"
"1","15","21","0","0","13.015","2","0.2","0","13.015","0","0"
"1","15","22","0","0","12.582","2","0.2","0","12.582","0","0"
"1","15","23","0","0","11.92","2","0.2","0","11.92","0","0"
"1","16","0","0","0","11.229","2","0.2","0","11.229","0","0"
"1","16","1","0","0","10.687","2","0.2","0","10.687","0","0"
"1","16","2","0","0","10.18","2","0.2","0","10.18","0","0"
"1","16","3","0","0","9.685","2","0.2","0","9.685","0","0"
"1","16","4","0","0","9.301","2","0.2","0","9.301","0","0"
"1","16","5","0","0","8.93","2","0.2","0","8.93","0","0"
"1","16","6","0","0","8.691","2","0.2","0","0","0","0"
"1","16","7","0","6","10.433","2","0.2","5.56","10.568","4.101","0"
"1","16","8","15","96","12.597","2","0.2","99.37","15.021","84.658","77.695"
"1","16","9","1","138","15.722","2","0.2","132.51","18.945","111.22","103.315"
"1","16","10","0","144","18.611","2","0.2","136.634","21.927","112.501","104.551"
"1","16","11","0","139","20.517","2","0.2","131.363","23.702","106.771","99.024"
"1","16","12","0","162","22.056","2","0.2","154.113","25.793","124.927","116.536"
"1","16","13","0","144","22.907","2","0.2","136.612","26.223","110.475","102.597"
"1","16","14","0","120","22.793","1","0.2","113.653","26.259","91.953","84.731"
"1","16","15","0","78","21.723","1","0.2","73.352","23.964","59.325","53.259"
"1","16","16","0","35","19.076","0","0.2","32.609","20.4","25.063","20.212"
"1","16","17","0","3","16.872","0","0.2","2.854","16.97","1.237","0"
"1","16","18","0","0","16.184","0","0.2","0","16.184","0","0"
"1","16","19","0","0","15.568","0","0.2","0","15.568","0","0"
"1","16","20","0","0","14.991","0","0.2","0","14.991","0","0"
"1","16","21","0","0","14.483","1","0.2","0","14.483","0","0"
"1","16","22","0","0","14.287","1","0.2","0","14.287","0","0"
"1","16","23","0","0","13.982","1","0.2","0","13.982","0","0"
"1","17","0","0","0","13.559","1","0.2","0","13.559","0","0"
"1","17","1","0","0","13.154","1","0.2","0","13.154","0","0"
"1","17","2","0","0","12.799","1","0.2","0","12.799","0","0"
"1","17","3","0","0","12.441","1","0.2","0","12.441","0","0"
"1","17","4","0","0","12.133","1","0.2","0","12.133","0","0"
"1","17","5","0","0","11.828","1","0.2","0","11.828","0","0"
"1","17","6","0","0","11.737","0","0.2","0","0","0","0"
"1","17","7","0","7","13.801","0","0.2","6.487","14.064","4.739","0.607"
"1","17","8","97","114","15.652","0","0.2","170.157","22.63","144.165","135.093"
"1","17","9","84","197","18.746","0","0.2","258.374","29.315","213.996","202.45"
"1","17","10","18","211","22.127","0","0.2","219.005","31.056","176.937","166.704"
"1","17","11","326","323","23.314","0","0.2","640.162","49.46","494.342","472.862"
"1","17","12","99","260","23.719","0","0.2","351.214","38.042","279.88","265.999"
"1","17","13","387","349","23.637","0","0.2","698.737","52.205","535.66","512.716"
"1","17","14","11","201","23.069","0","0.2","204.689","31.43","165.859","156.018"
"1","17","15","9","160","21.834","0","0.2","165.096","28.592","135.415","126.654"
"1","17","16","74","110","19.316","0","0.2","157.993","25.711","125.596","117.182"
"1","17","17","0","9","17.32","1","0.2","8.562","17.539","3.921","0"
"1","17","18","0","0","16.624","1","0.2","0","16.624","0","0"
"1","17","19","0","0","16.062","2","0.2","0","16.062","0","0"
"1","17","20","0","0","15.6","2","0.2","0","15.6","0","0"
"1","17","21","0","0","15.17","3","0.2","0","15.17","0","0"
"1","17","22","0","0","14.772","3","0.2","0","14.772","0","0"
"1","17","23","0","0","14.463","3","0.2","0","14.463","0","0"
"1","18","0","0","0","14.002","2","0.2","0","14.002","0","0"
"1","18","1","0","0","13.771","2","0.2","0","13.771","0","0"
"1","18","2","0","0","13.6","2","0.2","0","13.6","0","0"
"1","18","3","0","0","13.344","2","0.2","0","13.344","0","0"
"1","18","4","0","0","13.255","2","0.2","0","13.255","0","0"
"1","18","5","0","0","13.147","2","0.2","0","13.147","0","0"
"1","18","6","0","0","13.06","2","0.2","0","0","0","0"
"1","18","7","0","7","14.1","1","0.2","6.487","14.296","4.736","0.604"
"1","18","8","0","83","15.874","1","0.2","78.413","18.271","65.167","58.895"
"1","18","9","0","105","18.744","1","0.2","98.772","21.756","80.991","74.158"
"1","18","10","0","108","21.829","1","0.2","101.234","24.909","81.329","74.484"
"1","18","11","14","220","22.362","1","0.2","224.773","29.198","182.305","171.882"
"1","18","12","435","310","22.541","1","0.2","721.156","44.548","569.78","545.627"
"1","18","13","406","287","22.33","1","0.2","645.443","42.045","516.785","494.51"
"1","18","14","580","195","21.747","2","0.2","622.739","36.964","514.577","492.38"
"1","18","15","442","173","20.644","2","0.2","422.633","30.987","357.907","341.261"
"1","18","16","300","107","18.477","1","0.2","222.336","25.156","175.302","165.127"
"1","18","17","0","4","16.24","1","0.2","3.805","16.338","1.681","0"
"1","18","18","0","0","15.421","1","0.2","0","15.421","0","0"
"1","18","19","0","0","14.677","1","0.2","0","14.677","0","0"
"1","18","20","0","0","13.939","1","0.2","0","13.939","0","0"
"1","18","21","0","0","13.181","1","0.2","0","13.181","0","0"
"1","18","22","0","0","12.41","1","0.2","0","12.41","0","0"
"1","18","23","0","0","11.681","1","0.2","0","11.681","0","0"
"1","19","0","0","0","11.015","1","0.2","0","11.015","0","0"
"1","19","1","0","0","10.385","1","0.2","0","10.385","0","0"
"1","19","2","0","0","9.891","1","0.2","0","9.891","0","0"
"1","19","3","0","0","9.452","1","0.2","0","9.452","0","0"
"1","19","4","0","0","9.084","1","0.2","0","9.084","0","0"
"1","19","5","0","0","8.747","1","0.2","0","8.747","0","0"
"1","19","6","0","0","8.592","1","0.2","0","0","0","0"
"1","19","7","0","10","11.312","1","0.2","9.271","11.592","6.984","2.773"
"1","19","8","227","112","14.479","1","0.2","240.04","21.839","207.294","195.985"
"1","19","9","422","181","18.941","0","0.2","495.953","39.281","404.521","386.223"
"1","19","10","559","206","21.786","0","0.2","687.649","49.943","535.144","512.218"
"1","19","11","632","218","23.234","0","0.2","801.862","56.039","606.022","580.585"
"1","19","12","552","278","23.933","0","0.2","797.685","56.546","600.176","574.946"
"1","19","13","170","318","23.947","0","0.2","479.998","43.547","378.239","360.873"
"1","19","14","331","264","23.149","0","0.2","520.894","44.487","414.308","395.664"
"1","19","15","243","210","21.515","0","0.2","358.554","36.227","294.706","280.3"
"1","19","16","65","114","18.575","1","0.2","158.932","23.386","128.23","119.723"
"1","19","17","0","5","16.032","1","0.2","4.756","16.153","2.128","0"
"1","19","18","0","0","15.015","2","0.2","0","15.015","0","0"
"1","19","19","0","0","14.119","2","0.2","0","14.119","0","0"
"1","19","20","0","0","13.243","2","0.2","0","13.243","0","0"
"1","19","21","0","0","12.509","2","0.2","0","12.509","0","0"
"1","19","22","0","0","11.757","2","0.2","0","11.757","0","0"
"1","19","23","0","0","11.087","2","0.2","0","11.087","0","0"
"1","20","0","0","0","10.488","2","0.2","0","10.488","0","0"
"1","20","1","0","0","9.983","2","0.2","0","9.983","0","0"
"1","20","2","0","0","9.496","2","0.2","0","9.496","0","0"
"1","20","3","0","0","9.101","2","0.2","0","9.101","0","0"
"1","20","4","0","0","8.728","2","0.2","0","8.728","0","0"
"1","20","5","0","0","8.399","2","0.2","0","8.399","0","0"
"1","20","6","0","0","8.216","2","0.2","0","0","0","0"
"1","20","7","0","10","10.668","2","0.2","9.271","10.892","7.012","2.8"
"1","20","8","269","112","13.754","1","0.2","261.304","21.768","226.515","214.525"
"1","20","9","484","163","18.362","1","0.2","519.053","34.265","432.857","413.556"
"1","20","10","588","198","21.575","1","0.2","702.863","43.069","563.055","539.14"
"1","20","11","646","215","23.038","1","0.2","814.206","47.912","636.859","610.329"
"1","20","12","647","226","23.655","1","0.2","826.062","48.889","643.236","616.48"
"1","20","13","653","217","23.499","1","0.2","780.33","47.36","613.912","588.195"
"1","20","14","592","200","22.719","1","0.2","638.75","42.286","516.45","494.186"
"1","20","15","463","181","21.218","1","0.2","444.114","34.845","370.667","353.569"
"1","20","16","269","117","18.191","1","0.2","225.209","24.972","179.251","168.936"
"1","20","17","0","7","15.592","2","0.2","6.659","15.728","3.04","0"
"1","20","18","0","0","14.676","2","0.2","0","14.676","0","0"
"1","20","19","0","0","13.88","2","0.2","0","13.88","0","0"
"1","20","20","0","0","13.073","3","0.2","0","13.073","0","0"
"1","20","21","0","0","12.174","3","0.2","0","12.174","0","0"
"1","20","22","0","0","11.281","2","0.2","0","11.281","0","0"
"1","20","23","0","0","10.519","2","0.2","0","10.519","0","0"
"1","21","0","0","0","9.903","2","0.2","0","9.903","0","0"
"1","21","1","0","0","9.42","2","0.2","0","9.42","0","0"
"1","21","2","0","0","8.983","2","0.2","0","8.983","0","0"
"1","21","3","0","0","8.559","2","0.2","0","8.559","0","0"
"1","21","4","0","0","8.107","2","0.2","0","8.107","0","0"
"1","21","5","0","0","7.648","2","0.2","0","7.648","0","0"
"1","21","6","0","0","7.368","2","0.2","0","0","0","0"
"1","21","7","0","11","9.944","2","0.2","10.2","10.191","7.78","3.541"
"1","21","8","272","113","13.164","2","0.2","263.91","19.62","230.762","218.622"
"1","21","9","480","168","17.519","1","0.2","521.983","33.51","436.478","417.048"
"1","21","10","594","198","21.014","1","0.2","708.306","42.674","568.277","544.177"
"1","21","11","653","213","22.433","1","0.2","819.322","47.463","641.986","615.275"
"1","21","12","671","219","23.009","1","0.2","842.936","48.759","656.719","629.486"
"1","21","13","638","219","22.916","1","0.2","771.579","46.507","608.963","583.421"
"1","21","14","598","199","22.12","1","0.2","643.116","41.82","520.923","498.501"
"1","21","15","465","181","20.524","1","0.2","445.901","34.206","373.129","355.944"
"1","21","16","227","125","17.393","1","0.2","224.417","24.162","180.382","170.026"
"1","21","17","0","8","14.661","1","0.2","7.61","14.855","3.514","0"
"1","21","18","0","0","13.739","2","0.2","0","13.739","0","0"
"1","21","19","0","0","12.963","2","0.2","0","12.963","0","0"
"1","21","20","0","0","12.195","2","0.2","0","12.195","0","0"
"1","21","21","0","0","11.438","2","0.2","0","11.438","0","0"
"1","21","22","0","0","10.702","2","0.2","0","10.702","0","0"
"1","21","23","0","0","9.996","1","0.2","0","9.996","0","0"
"1","22","0","0","0","9.351","1","0.2","0","9.351","0","0"
"1","22","1","0","0","8.708","1","0.2","0","8.708","0","0"
"1","22","2","0","0","8.167","1","0.2","0","8.167","0","0"
"1","22","3","0","0","7.717","1","0.2","0","7.717","0","0"
"1","22","4","0","0","7.336","1","0.2","0","7.336","0","0"
"1","22","5","0","0","6.975","1","0.2","0","6.975","0","0"
"1","22","6","0","0","6.814","2","0.2","0","0","0","0"
"1","22","7","0","9","9.621","1","0.2","8.343","9.874","6.319","2.131"
"1","22","8","274","113","12.933","1","0.2","264.897","21.058","230.384","218.257"
"1","22","9","453","179","17.602","1","0.2","515.614","33.394","430.905","411.673"
"1","22","10","425","243","20.838","1","0.2","620.627","39.799","501.786","480.042"
"1","22","11","564","256","22.427","1","0.2","786.103","46.429","617.506","591.661"
"1","22","12","656","225","23.233","1","0.2","835.183","48.744","650.499","623.485"
"1","22","13","643","220","23.264","1","0.2","778.017","47.05","612.529","586.861"
"1","22","14","573","209","22.574","1","0.2","637.436","42.096","515.327","493.103"
"1","22","15","446","187","21.117","1","0.2","443.43","34.72","370.05","352.974"
"1","22","16","261","120","18.026","1","0.2","226.107","24.843","180.937","170.563"
"1","22","17","0","10","15.303","1","0.2","9.513","15.546","4.426","0.306"
"1","22","18","0","0","14.411","1","0.2","0","14.411","0","0"
"1","22","19","0","0","13.63","1","0.2","0","13.63","0","0"
"1","22","20","0","0","12.882","1","0.2","0","12.882","0","0"
"1","22","21","0","0","12.18","2","0.2","0","12.18","0","0"
"1","22","22","0","0","11.515","2","0.2","0","11.515","0","0"
"1","22","23","0","0","10.937","2","0.2","0","10.937","0","0"
"1","23","0","0","0","10.345","2","0.2","0","10.345","0","0"
"1","23","1","0","0","9.79","2","0.2","0","9.79","0","0"
"1","23","2","0","0","9.239","2","0.2","0","9.239","0","0"
"1","23","3","0","0","8.702","2","0.2","0","8.702","0","0"
"1","23","4","0","0","8.153","2","0.2","0","8.153","0","0"
"1","23","5","0","0","7.703","2","0.2","0","7.703","0","0"
"1","23","6","0","0","7.489","2","0.2","0","0","0","0"
"1","23","7","0","10","10.342","2","0.2","9.271","10.566","7.038","2.825"
"1","23","8","219","114","13.519","1","0.2","237.995","20.816","206.259","194.987"
"1","23","9","405","184","18.017","2","0.2","488.386","29.945","412.992","394.394"
"1","23","10","555","211","20.885","2","0.2","692.132","37.762","565.769","541.758"
"1","23","11","612","228","22.041","2","0.2","798.918","41.503","640.878","614.206"
"1","23","12","661","224","22.482","2","0.2","841.767","42.989","671.166","643.42"
"1","23","13","650","218","22.196","2","0.2","782.901","41.287","630.982","604.66"
"1","23","14","605","200","21.509","2","0.2","651.581","37.428","537.018","514.026"
"1","23","15","496","173","20.222","2","0.2","457.786","31.427","387.69","369.989"
"1","23","16","300","120","17.457","2","0.2","238.398","23.189","192.189","181.415"
"1","23","17","0","12","14.631","2","0.2","11.416","14.863","5.379","1.224"
"1","23","18","0","0","13.774","2","0.2","0","13.774","0","0"
"1","23","19","0","0","13.016","2","0.2","0","13.016","0","0"
"1","23","20","0","0","12.348","2","0.2","0","12.348","0","0"
"1","23","21","0","0","11.691","2","0.2","0","11.691","0","0"
"1","23","22","0","0","11.095","3","0.2","0","11.095","0","0"
"1","23","23","0","0","10.465","3","0.2","0","10.465","0","0"
"1","24","0","0","0","9.879","3","0.2","0","9.879","0","0"
"1","24","1","0","0","9.299","3","0.2","0","9.299","0","0"
"1","24","2","0","0","8.765","3","0.2","0","8.765","0","0"
"1","24","3","0","0","8.22","3","0.2","0","8.22","0","0"
